document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2016-06468,Schedules of Controlled Substances: Temporary Placement of Butyryl Fentanyl and Beta-Hydroxythiofentanyl Into Schedule I,"Justice Department, Drug Enforcement Administration",2016-03-23,,,,0,federalregister
2016-06437,Nevada: Final Authorization of State Hazardous Waste Management Program Revisions,Environmental Protection Agency,2016-03-23,,2016-05-09,EPA-R09-RCRA-2015-0822-0001,2,federalregister
2016-06458,Council for Native American Farming and Ranching Meeting,Agriculture Department,2016-03-23,,2016-04-04,USDA_FRDOC_0001-1536,0,federalregister
2016-06466,Proposed Information Collection; Comment Request; Address Canvassing Test,"Commerce Department, Census Bureau",2016-03-23,,2016-05-23,,0,federalregister
2016-06471,New Postal Product,Postal Regulatory Commission,2016-03-23,,2016-03-24,,0,federalregister
2016-06482,Renewal of Agency Information Collection for Appointed Counsel in Involuntary Indian Child Custody Proceedings in State Courts,"Interior Department, Indian Affairs Bureau",2016-03-23,,2016-05-23,,0,federalregister
2016-06572,Information Collections Being Submitted for Review and Approval to the Office of Management and Budget,Federal Communications Commission,2016-03-23,,2016-04-22,FCC-2016-0093-0001,0,federalregister
2016-06500,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,Federal Communications Commission,2016-03-23,,2016-05-23,FCC-2016-0092-0001,0,federalregister
2016-06573,"Lord & Taylor, LLC; Analysis of Proposed Consent Order To Aid Public Comment",Federal Trade Commission,2016-03-23,,2016-04-14,FTC-2016-0030-0001,1,federalregister
2016-06396,National Emergency Medical Services Advisory Council; Notice of Federal Advisory Committee Meeting,"Transportation Department, National Highway Traffic Safety Administration",2016-03-23,,2016-04-11,NHTSA-2016-0033-0001,0,federalregister
2016-06626,"Notice of Intent To Prepare an Environmental Impact Statement for the Proposed Ten West Link 500-Kilovolt Transmission Line Project and Potential Amendment to the Yuma Field Office Resource Management Plan in Maricopa and La Paz Counties, AZ, and Riverside County, CA","Interior Department, Land Management Bureau",2016-03-23,,2016-05-09,,0,federalregister
2016-06544,"Importer of Controlled Substances Application: Meda Pharmaceuticals, Inc.","Justice Department, Drug Enforcement Administration",2016-03-23,,2016-04-22,,0,federalregister
2016-06541,Importer of Controlled Substances Application: Pharmacore,"Justice Department, Drug Enforcement Administration",2016-03-23,,2016-04-22,,0,federalregister
2016-06542,"Importer of Controlled Substances Application: R & D Systems, Inc.","Justice Department, Drug Enforcement Administration",2016-03-23,,2016-04-22,,0,federalregister
2016-06543,Importer of Controlled Substances Application: Mallinckrodt LLC,"Justice Department, Drug Enforcement Administration",2016-03-23,,2016-04-22,,0,federalregister
2016-06491,Proposed Extension of Existing Collection; Comment Request,"Labor Department, Workers' Compensation Programs Office",2016-03-23,,2016-05-23,,0,federalregister
2016-06587,Advisory Committee on Reactor Safeguards; Meeting of the ACRS Subcommittee on AP1000; Notice of Meeting,Nuclear Regulatory Commission,2016-03-23,,,NRC-2016-0067-0001,0,federalregister
2016-06707,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2016-03-24,,2016-05-23,,0,federalregister
2016-06709,"Medical Devices; Exemption From Premarket Notification: Method, Metallic Reduction, Glucose (Urinary, Non-Quantitative) Test System in a Reagent Tablet Format","Health and Human Services Department, Food and Drug Administration",2016-03-24,,2016-04-25,FDA-2016-P-0159-0003,0,federalregister
2016-06711,Agency Information Collection Activities; Proposed Collection; Submission for Office of Management and Budget Review; Comment Request; Environmental Impact Considerations,"Health and Human Services Department, Food and Drug Administration",2016-03-24,,2016-04-25,FDA-2012-N-0961-0006,0,federalregister
2016-06592,Agency Information Collection Activities; Submission to OMB for Review and Approval; Public Comment Request,Health and Human Services Department,2016-03-24,,2016-04-25,,0,federalregister
2016-06684,Information Collection Being Reviewed by the Federal Communications Commission,Federal Communications Commission,2016-03-24,,2016-05-23,FCC-2016-0094-0001,0,federalregister
2016-06648,Agency Information Collection Activities: Proposed Collection Renewal; Comment Request (3064-0169),Federal Deposit Insurance Corporation,2016-03-24,,2016-05-23,FDIC-2016-0050-0001,0,federalregister
2016-06658,Availability of an Environmental Assessment for the Biological Control of Cape Ivy,"Agriculture Department, Animal and Plant Health Inspection Service",2016-03-24,,2016-04-25,APHIS-2015-0099-0001,24,federalregister
2016-06649,Proposed Information Collection; Comment Request; Quarterly Summary of State and Local Government Tax Revenue,"Commerce Department, Census Bureau",2016-03-24,,2016-05-23,,0,federalregister
2016-06687,Magnuson-Stevens Act Provisions; General Provisions for Domestic Fisheries; Application for Exempted Fishing Permits,"Commerce Department, National Oceanic and Atmospheric Administration",2016-03-24,,2016-04-08,,0,federalregister
2016-06702,30-Day Notice of Proposed Information Collection: Request for Acceptance of Changes in Approved Drawings and Specifications,Housing and Urban Development Department,2016-03-24,,2016-04-25,,0,federalregister
2016-06703,30-Day Notice of Proposed Information Collection: Public Housing Operating Subsidy-Appeals,Housing and Urban Development Department,2016-03-24,,2016-04-25,,0,federalregister
2016-06652,"Endangered and Threatened Wildlife and Plants; Availability of Proposed Low-Effect Habitat Conservation Plan, Palmas Home Owners Association, Palmas Del Mar, Humacao, Puerto Rico","Interior Department, Fish and Wildlife Service",2016-03-24,,2016-04-25,,0,federalregister
2016-06627,Proposed Template Candidate Conservation Agreement With Assurances for the Fisher in Oregon and a Draft Environmental Action Statement,"Interior Department, Fish and Wildlife Service",2016-03-24,,2016-04-25,,0,federalregister
2016-06668,Agency Information Collection Activities: Request for Comments,"Interior Department, Geological Survey",2016-03-24,,2016-04-25,,0,federalregister
2016-06678,New Postal Product,Postal Regulatory Commission,2016-03-24,,2016-03-28,,0,federalregister
2016-06667,"Agency Information Collection Activities: Proposed Collection; Comment Request; Central Liquidity Facilities, 12 CFR Part 725",National Credit Union Administration,2016-03-24,,2016-05-23,NCUA-2016-0015-0001,0,federalregister
2016-06603,Hazardous Materials: Information Collection Activities,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2016-03-24,,2016-05-23,PHMSA-2016-0027-0001,0,federalregister
2016-06640,Privacy Act of 1974; System of Records,"Defense Department, Army Department",2016-03-24,,2016-04-25,USA-2016-HQ-0010-0001,0,federalregister
2016-06670,Proposed Collection; Comment Request,Defense Department,2016-03-24,,2016-05-23,DOD-2016-OS-0026-0001,0,federalregister
2016-06637,Proposed Collection; Comment Request,Defense Department,2016-03-24,,2016-05-23,DOD-2016-OS-0025-0001,0,federalregister
2016-06589,Agency Information Collection Activities; Comment Request; Federal Perkins Loan Program Regulations,Education Department,2016-03-24,,2016-05-23,ED-2016-ICCD-0031-0001,1,federalregister
2016-06633,Notice of Proposed Commission Interpretation Regarding Automated Quotations Under Regulation NMS,Securities and Exchange Commission,2016-03-24,,2016-04-14,SEC-2016-0521-0001,0,federalregister
2016-06439,Equity Assistance Centers (Formerly Desegregation Assistance Centers),Education Department,2016-03-24,,2016-04-25,ED-2016-OESE-0006-0001,106,federalregister
2016-06616,Market Test of Experimental Product-Customized Delivery,Postal Regulatory Commission,2016-03-24,,2016-04-11,,0,federalregister
2016-06694,Notice of Availability of the Draft Supplemental Environmental Assessment and Draft Finding of No Significant Impact for the NuStar Dos Laredos Pipeline Presidential Permit Application Review,State Department,2016-03-24,,2016-04-25,DOS-2016-0019-0001,0,federalregister
2016-06631,"Notice of June 2-3, 2016, Meeting of the National Park System Advisory Board","Interior Department, National Park Service",2016-03-24,,2016-06-02,,0,federalregister
2016-06708,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2016-03-24,,2016-05-23,,0,federalregister
2016-06706,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2016-03-24,,2016-05-23,,0,federalregister
2016-06710,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Guidance on Reagents for Detection of Specific Novel Influenza A Viruses,"Health and Human Services Department, Food and Drug Administration",2016-03-24,,2016-04-25,FDA-2015-N-3662-0002,0,federalregister
2016-06701,New York State Prohibition of Discharges of Vessel Sewage; Notice of Proposed Determination,Environmental Protection Agency,2016-03-24,,2016-04-25,EPA_FRDOC_0001-18871,6,federalregister
2016-06590,Proposed Collection; Comment Request,Federal Housing Finance Agency,2016-03-24,,2016-04-25,FHFA-2016-0005-0001,0,federalregister
2016-06578,Agency Information Collection Activites; New Information Collection Request,Federal Maritime Commission,2016-03-24,,2016-04-25,,0,federalregister
2016-06659,"Notice of Request for Revision to and Extension of Approval of an Information Collection; Importation of Live Poultry, Poultry Meat, and Other Poultry Products From Specified Regions","Agriculture Department, Animal and Plant Health Inspection Service",2016-03-24,,2016-05-23,APHIS-2015-0094-0001,0,federalregister
2016-06599,Proposed Information Collection; Comment Request; Interim Procedures for Considering Requests Under the Commercial Availability Provision of the United States-Peru Trade Promotion Agreement (US-PERU TPA),"Commerce Department, International Trade Administration",2016-03-24,,2016-05-23,ITA_FRDOC_0001-2630,0,federalregister
2016-06682,Endangered Species; File No. 19697,"Commerce Department, National Oceanic and Atmospheric Administration",2016-03-24,,2016-04-25,,0,federalregister
2016-06591,Endangered and Threatened Wildlife and Plants; Recovery Permit Applications,"Interior Department, Fish and Wildlife Service",2016-03-24,,2016-04-25,,0,federalregister
2016-06679,New Postal Product,Postal Regulatory Commission,2016-03-24,,2016-03-28,,0,federalregister
2016-06661,Extension of a Previously Approved Collection: Public Charters,Transportation Department,2016-03-24,,2016-05-23,DOT-OST-2016-0023-0001,0,federalregister
2016-06663,Agency Request for Renewal of a Previously Approved Information Collection: Prioritization and Allocation Authority Exercised by the Secretary of Transportation Under the Defense Production Act,Transportation Department,2016-03-24,,2016-04-25,DOT-OST-2015-0271-0002,0,federalregister
2016-06645,Proposed Information Collection-Claim for One Sum Payment Government Life Insurance (VA Form 29-4125) and Claim for Monthly Payments Government Life Insurance (29-4125a); Activity: Comment Request,Veterans Affairs Department,2016-03-24,,2016-05-23,VA-2016-VACO-0001-0039,0,federalregister
2016-06673,"Takes of Marine Mammals Incidental to Specified Activities; Seabird Monitoring and Research in Glacier Bay National Park, Alaska, 2016","Commerce Department, National Oceanic and Atmospheric Administration",2016-03-24,,2016-04-25,,0,federalregister
2016-06634,Proposed Collection; Comment Request,Defense Department,2016-03-24,,2016-05-23,DOD-2016-OS-0024-0001,1,federalregister
2016-06664,National Poultry Improvement Plan and Auxiliary Provisions,"Agriculture Department, Animal and Plant Health Inspection Service",2016-03-24,,2016-05-23,APHIS-2014-0101-0001,1,federalregister
2016-06677,New Postal Product,Postal Regulatory Commission,2016-03-24,,2016-03-28,,0,federalregister
2016-06680,New Postal Product,Postal Regulatory Commission,2016-03-24,,2016-03-28,,0,federalregister
2016-06674,New Postal Product,Postal Regulatory Commission,2016-03-24,,2016-03-28,,0,federalregister
2016-06675,New Postal Product,Postal Regulatory Commission,2016-03-24,,2016-03-28,,0,federalregister
2016-06676,New Postal Product,Postal Regulatory Commission,2016-03-24,,2016-03-28,,0,federalregister
2016-06583,Proposed Agency Information Collection Activities; Comment Request,"Transportation Department, Federal Railroad Administration",2016-03-24,,2016-05-23,FRA-2016-0002-0010,0,federalregister
2016-05275,Rules Regarding the Emergency Alert System and Wireless Emergency Alerts,Federal Communications Commission,2016-03-24,,2016-06-07,FCC-2016-0095-0001,0,federalregister
2016-06588,Energy Conservation Program: Energy Conservation Standards for Commercial Packaged Boilers,Energy Department,2016-03-24,,,,0,federalregister
2016-06665,Odometer Disclosure Requirements,"Transportation Department, National Highway Traffic Safety Administration",2016-03-25,,2016-05-24,NHTSA-2016-0037-0001,31,federalregister
2016-06735,Proposed Information Collection (Alternate Signer Certification (VA Form 21-0972)); Activity: Comment Request,Veterans Affairs Department,2016-03-25,,2016-05-24,VA-2016-VACO-0001-0041,0,federalregister
2016-05921,Hazardous Materials: Notice of Applications for Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2016-03-25,,2016-04-25,PHMSA-2013-0008-0147,0,federalregister
2016-06758,"Agency Information Collection Activities: Information Collection Renewal; Comment Request; Minimum Security Devices and Procedures, Reports of Suspicious Activities, and Bank Secrecy Act Compliance Program","Treasury Department, Comptroller of the Currency",2016-03-25,,2016-05-24,,0,federalregister
2016-06824,Submission for OMB Review; Comment Request,Treasury Department,2016-03-25,,2016-04-25,,0,federalregister
2016-06849,60-Day Notice of Proposed Information Collection: Surveys of Community Development Marketplace Project Inventory and Recipients and Providers of HUD Technical Assistance and Training,Housing and Urban Development Department,2016-03-25,,2016-05-24,,0,federalregister
2016-06781,Information Collection Request Sent to the Office of Management and Budget (OMB) for Approval; Annual Certification of Hunting and Sport Fishing Licenses Issued,"Interior Department, Fish and Wildlife Service",2016-03-25,,2016-04-25,,0,federalregister
2016-06811,Notice of Submission for Approval: Information Collection 3206-0258; Questionnaire for Public Trust Positions (SF 85P) and Supplemental Questionnaire for Selected Positions (SF 85P-S),Personnel Management Office,2016-03-25,,2016-05-24,OPM_FRDOC_0001-1144,0,federalregister
2016-06732,New Postal Product,Postal Regulatory Commission,2016-03-25,,2016-03-28,,0,federalregister
2016-06738,New Postal Product,Postal Regulatory Commission,2016-03-25,,2016-03-28,,0,federalregister
2016-06777,Commission Information Collection Activities (FERC-714 and FERC-730); Comment Request,"Energy Department, Federal Energy Regulatory Commission",2016-03-25,,2016-04-25,FERC-2016-0417-0001,0,federalregister
2016-06727,Defense Federal Acquisition Regulation Supplement: Treatment of Interagency and State and Local Purchases (DFARS Case 2016-D009),"Defense Department, Defense Acquisition Regulations System",2016-03-25,,2016-05-24,,0,federalregister
2016-06815,Privacy Act System of Records,Federal Communications Commission,2016-03-25,,2016-04-25,FCC-2016-0096-0001,0,federalregister
2016-06768,Notice of Request for Extension of a Currently Approved Information Collection,"Agriculture Department, Rural Business-Cooperative Service",2016-03-25,,2016-05-24,RBS-16-BUSINESS-0015-0001,0,federalregister
2016-06555,Small Business Innovation Research (SBIR) Request for Public Comments,"Commerce Department, National Oceanic and Atmospheric Administration",2016-03-25,,2016-04-29,,0,federalregister
2016-06716,Proposed Collection; Comment Request,Defense Department,2016-03-25,,2016-05-24,DOD-2016-OS-0027-0001,0,federalregister
2016-06852,Identifying and Reducing Regulatory Burdens,Agriculture Department,2016-03-25,,2016-04-27,USDA-2016-0001-0045,19,federalregister
2016-06530,Airworthiness Directives; Airbus Helicopters Deutschland GmbH Helicopters,"Transportation Department, Federal Aviation Administration",2016-03-25,,2016-05-24,FAA-2016-5247-0001,1,federalregister
2016-06861,"Disestablishment of Danger Zone for Meteorological Rocket Launching Facility, Shemya Island Area, AK","Defense Department, Engineers Corps",2016-03-25,,2016-04-25,COE-2016-0003-0002,0,federalregister
2016-06704,"Approval of Air Quality Implementation Plans; New Jersey, Carbon Monoxide Maintenance Plan",Environmental Protection Agency,2016-03-25,,2016-04-25,EPA-R02-OAR-2016-0059-0006,0,federalregister
2016-06731,"Continental Tire the Americas, LLC, Receipt of Petition for Decision of Inconsequential Noncompliance","Transportation Department, National Highway Traffic Safety Administration",2016-03-25,,2016-04-25,NHTSA-2016-0003-0002,0,federalregister
2016-05922,Hazardous Materials: Notice of Applications for Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2016-03-25,,2016-04-25,PHMSA-2013-0008-0148,0,federalregister
2016-06807,"Proposed Collection of Information: FHA New Account Request, Transition Request, and Transfer Request","Treasury Department, Bureau of the Fiscal Service",2016-03-25,,2016-05-24,,0,federalregister
2016-06795,2016 Report on the Terrorism Risk Insurance Program,Treasury Department,2016-03-25,,2016-04-15,,0,federalregister
2016-06693,Public Notice; 30-Day Notice of Proposed Information Collection: Smart Traveler Enrollment Program,State Department,2016-03-25,,2016-04-25,,0,federalregister
2016-06756,Petition for Exemption; Summary of Petition Received; Wittman Regional Airport,"Transportation Department, Federal Aviation Administration",2016-03-25,,2016-04-14,FAA-2016-4042-0002,1,federalregister
2016-06819,Surface Transportation Project Delivery Program; TxDOT Audit Report,"Transportation Department, Federal Highway Administration",2016-03-25,,2016-04-25,FHWA-2016-0003-0001,2,federalregister
2016-06730,"Cooper Tire & Rubber Company, Receipt of Petition for Decision of Inconsequential Noncompliance","Transportation Department, National Highway Traffic Safety Administration",2016-03-25,,2016-04-25,NHTSA-2016-0002-0002,0,federalregister
2016-06850,30-Day Notice of Proposed Information Collection: Information Resource Center Customer Satisfaction Survey,Housing and Urban Development Department,2016-03-25,,2016-04-25,,0,federalregister
2016-06786,Endangered Species; Receipt of Applications for Permit,"Interior Department, Fish and Wildlife Service",2016-03-25,,2016-04-25,FWS-HQ-IA-2016-0053-0001,8,federalregister
2016-06792,"Draft Environmental Impact Statement; Eastern Collier Multi-Species Habitat Conservation Plan; Collier County, Florida","Interior Department, Fish and Wildlife Service",2016-03-25,,2016-04-25,,0,federalregister
2016-06841,Contract Support Costs,"Interior Department, Indian Affairs Bureau",2016-03-25,,2016-07-29,,0,federalregister
2016-06813,"Privacy Act of 1974, as Amended; Notice To Amend an Existing System of Records",Interior Department,2016-03-25,,2016-04-25,,0,federalregister
2016-06733,New Postal Product,Postal Regulatory Commission,2016-03-25,,2016-03-28,,0,federalregister
2016-06776,"Commission Information Collection Activities; (FERC-556, FERC-606, and FERC-607); Comment Request","Energy Department, Federal Energy Regulatory Commission",2016-03-25,,2016-04-25,FERC-2016-0421-0001,0,federalregister
2016-06855,Proposed Information Collection Request; Comment Request; The National Oil and Hazardous Substance Pollution Contingency Plan Regulation,Environmental Protection Agency,2016-03-25,,2016-05-24,EPA-HQ-OPA-2007-0042-0014,0,federalregister
2016-06725,Defense Federal Acquisition Regulation Supplement: Prohibition on Use of Any Cost-Plus System of Contracting for Military Construction and Military Family Housing Projects (DFARS Case 2015-D040),"Defense Department, Defense Acquisition Regulations System",2016-03-25,,2016-05-24,DARS-2016-0006-0001,3,federalregister
2016-06726,Defense Federal Acquisition Regulation Supplement: Instructions for the Wide Area WorkFlow Reparable Receiving Report (DFARS Case 2016-D004),"Defense Department, Defense Acquisition Regulations System",2016-03-25,,2016-05-24,,0,federalregister
2016-06728,Defense Federal Acquisition Regulation Supplement: Costs Related to Counterfeit Electronic Parts (DFARS Case 2016-D010),"Defense Department, Defense Acquisition Regulations System",2016-03-25,,2016-05-24,,0,federalregister
2016-06767,Notice of Request for Extension of a Currently Approved Information Collection,"Agriculture Department, Rural Business-Cooperative Service",2016-03-25,,2016-05-24,RBS-16-BUSINESS-0013-0001,0,federalregister
2016-06829,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2016-03-25,,2016-05-24,CMS-2016-0048-0001,2,federalregister
2016-06830,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2016-03-25,,2016-04-25,CMS-2015-0145-0002,1,federalregister
2016-06851,Patent Quality Metrics for Fiscal Year 2017 and Request for Comments on Improving Patent Quality Measurement,"Commerce Department, Patent and Trademark Office",2016-03-25,,2016-05-24,,0,federalregister
2016-06719,Proposed Collection; Comment Request,Defense Department,2016-03-25,,2016-05-24,DOD-2016-OS-0028-0001,0,federalregister
2016-06823,Agency Information Collection Activities; Comment Request; Study of the Title III Native American and Alaska Native Children in School (NAM) Program,Education Department,2016-03-25,,2016-05-24,ED-2016-ICCD-0034-0001,1,federalregister
2016-06734,"Proposed Information Collection (Marital Status Questionnaire, VA Form 21P-0537); Activity: Comment Request",Veterans Affairs Department,2016-03-25,,2016-05-24,VA-2016-VACO-0001-0040,0,federalregister
2016-06790,"Agency Information Collection Activities; Proposed eCollection, eComments Requested; Extension Without Change of a Previously Approved Collection Application for Registration Under Domestic Chemical Diversion Control Act of 1993, Renewal Application for Registration Under Domestic Chemical Diversion Control Act of 1993; DEA Forms 510, 510A",Justice Department,2016-03-25,,2016-04-25,,0,federalregister
2016-06927,Proposed Collection; Comment Request for Form 13614-C,"Treasury Department, Internal Revenue Service",2016-03-28,,2016-05-27,,0,federalregister
2016-06892,"Proposed Information Collection (Request for Details of Expenses, VA Form 21P-8049); Activity: Comment Request",Veterans Affairs Department,2016-03-28,,2016-05-27,VA-2016-VACO-0001-0043,0,federalregister
2016-06891,Proposed Information Collection (Monthly Certification of Flight Training VA Form 22-6553c); Activity: Comment Request,Veterans Affairs Department,2016-03-28,,2016-05-27,VA-2016-VACO-0001-0042,0,federalregister
2016-06856,National Protection and Programs Directorate; National Protection and Programs Directorate Seeks Comments on Cyber Incident Data Repository White Papers,Homeland Security Department,2016-03-28,,2016-05-24,DHS-2015-0068-0001,0,federalregister
2016-06958,Agency Information Collection Activities: Request for Comments for a New Information Collection,"Transportation Department, Federal Highway Administration",2016-03-28,,2016-04-27,FHWA-2016-0009-0001,0,federalregister
2016-06953,Commercial Driver's License Standards: Application for Exemption; Daimler Trucks North America (Daimler),"Transportation Department, Federal Motor Carrier Safety Administration",2016-03-28,,2016-04-27,FMCSA-2012-0032-0033,0,federalregister
2016-06952,Proposed Collection; Comment Request for Form 990-T,"Treasury Department, Internal Revenue Service",2016-03-28,,2016-05-27,,0,federalregister
2016-06918,Information Collection Request Sent to the Office of Management and Budget (OMB) for Approval; Mining and Mining Claims and Non-Federal Oil and Gas Rights,"Interior Department, National Park Service",2016-03-28,,2016-04-27,,0,federalregister
2016-06956,"Review of Commodity, Boxcar, and Trailer-on-Flatcar/Container-on-Flatcar (TOFC/COFC) Exemptions",Surface Transportation Board,2016-03-28,,2016-05-27,STB-2016-0043-0001,0,federalregister
2016-06576,"Elimination of Trichinae Control Regulations and Consolidation of Thermally Processed, Commercially Sterile Regulations","Agriculture Department, Food Safety and Inspection Service",2016-03-28,,2016-05-27,FSIS-2015-0036-0001,12,federalregister
2016-04966,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-12,FAA-2011-1068-0010,3,federalregister
2016-06279,Airworthiness Directives; Various Aircraft Equipped With BRP-Powertrain GmbH & Co KG 912 A Series Engine,"Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-12,FAA-2016-4878-0001,0,federalregister
2016-06842,"Proposed Revocation of Class D Airspace; North, SC","Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-12,FAA-2016-1074-0001,0,federalregister
2016-06833,"Proposed Amendment of Class C Airspace; Syracuse Hancock International Airport, NY","Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-27,FAA-2016-3937-0001,0,federalregister
2016-06959,Agency Information Collection Activities: Comment Request,Consumer Financial Protection Bureau,2016-03-28,,2016-05-27,CFPB-2016-0015-0001,0,federalregister
2016-06912,Agency Information Collection Extension,Energy Department,2016-03-28,,2016-04-27,DOE-HQ-2016-0002-0072,0,federalregister
2016-06882,Meeting of the National Advisory Council for Healthcare Research and Quality,"Health and Human Services Department, Agency for Healthcare Research and Quality",2016-03-28,,,AHRQ-2022-0004-0569,0,federalregister
2016-06895,Proposed Information Collection; Comment Request; Survey of Income and Program Participation (SIPP) 2014 Panel,"Commerce Department, Census Bureau",2016-03-28,,2016-05-27,,0,federalregister
2016-06928,Marine Mammals; Pinniped Removal Authority,"Commerce Department, National Oceanic and Atmospheric Administration",2016-03-28,,2016-04-27,NOAA-NMFS-2016-0034-0001,613,federalregister
2016-06883,"Agency Information Collection Activities: Employment Eligibility Verification, Form I-9; Revision of a Currently Approved Collection","Homeland Security Department, U.S. Citizenship and Immigration Services",2016-03-28,,2016-04-27,USCIS-2006-0068-0379,1,federalregister
2016-06904,"30-Day Notice of Proposed Information Collection: “Requirements for Notification, Evaluation and Reduction of Lead-Based Paint Hazards in Federally-Owned Residential Properties and Housing Receiving Federal Assistance”",Housing and Urban Development Department,2016-03-28,,2016-04-27,,0,federalregister
2016-06955,Qualification of Drivers; Exemption Applications; Vision,"Transportation Department, Federal Motor Carrier Safety Administration",2016-03-28,,2016-04-27,FMCSA-2015-0351-0001,3,federalregister
2016-06931,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2016-03-28,,2016-04-12,,0,federalregister
2016-06887,Removal of Outdated and Duplicative Guidance (2016-N010),National Aeronautics and Space Administration,2016-03-28,,2016-05-27,,0,federalregister
2016-06930,National Organic Program: Request for an Extension of a Currently Approved Information Collection,"Agriculture Department, Agricultural Marketing Service",2016-03-28,,2016-05-27,AMS-NOP-16-0010-0001,1,federalregister
2016-06818,Airworthiness Directives; Pilatus Aircraft Ltd. Airplanes,"Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-12,FAA-2016-5284-0001,0,federalregister
2016-06839,"Proposed Establishment of Class D and E Airspace; Brookshire, TX","Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-12,FAA-2014-0742-0001,152,federalregister
2016-06836,"Proposed Amendment of Class D and Class E Airspace and Revocation of Class E Airspace; Roswell, NM","Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-12,FAA-2015-7488-0001,0,federalregister
2016-06845,"Proposed Amendment of Class D and Class E Airspace; Charlottesville, VA","Transportation Department, Federal Aviation Administration",2016-03-28,,2016-05-12,FAA-2015-8304-0001,0,federalregister
2016-06911,"Security Zone, Escorted Vessels; Sector Long Island Sound Captain of the Port Zone","Homeland Security Department, Coast Guard",2016-03-28,,2016-05-27,USCG-2014-0944-0001,1,federalregister
2016-06973,Department of State Acquisition Regulation,State Department,2016-03-28,,2016-05-27,,0,federalregister
2016-06890,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Campus Equity in Athletics Disclosure Act (EADA) Survey,Education Department,2016-03-28,,2016-04-27,ED-2016-ICCD-0009-0004,2,federalregister
2016-06913,"Cheniere Marketing, LLC; Application for Blanket Authorization To Export Previously Imported Liquefied Natural Gas on a Short-Term Basis",Energy Department,2016-03-28,,2016-04-27,DOE-HQ-2016-0009-0001,1,federalregister
2016-06917,Salt Lake City Area Integrated Projects and Colorado River Storage Project 2025 General Power Marketing Criteria-Extension of Public Comment Period,"Energy Department, Western Area Power Administration",2016-03-28,,2016-05-31,WAPA_FRDOC_0001-0247,0,federalregister
2016-06922,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2016-03-28,,2016-04-27,CMS-2015-0122-0002,0,federalregister
2016-06943,Endangered and Threatened Species; Take of Anadromous Fish,"Commerce Department, National Oceanic and Atmospheric Administration",2016-03-28,,2016-04-27,,0,federalregister
2016-06900,Agency Information Collection Activities; Proposed eCollection eComments Requested; Revision of a Previously Approved Collection: ViCAP Case Submission Form,Justice Department,2016-03-28,,2016-04-27,,0,federalregister
2016-06666,National Vaccine Injury Compensation Program: Statement of Reasons for Not Conducting Rulemaking Proceedings,"Health and Human Services Department, Health Resources and Services Administration",2016-03-29,,,,0,federalregister
2016-07000,"Opportunity for Designation in Fargo, ND; Urbana, IL; Sandusky, MI; Davenport, IA; Enid, OK; Keokuk, IA; Marshall, MI; and Omaha, NE Areas; Request for Comments on the Official Agencies Servicing These Areas","Agriculture Department, Grain Inspection, Packers and Stockyards Administration",2016-03-29,,2016-04-28,GIPSA_FRDOC_0001-0289,0,federalregister
2016-07023,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2016-03-29,,2016-05-13,FAA-2016-5034-0001,5,federalregister
2016-07022,Airworthiness Directives; Fokker Services B.V. Airplanes,"Transportation Department, Federal Aviation Administration",2016-03-29,,2016-05-13,FAA-2016-5035-0001,0,federalregister
2016-06939,Biweekly Notice; Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,Nuclear Regulatory Commission,2016-03-29,,2016-04-28,NRC-2016-0059-0001,0,federalregister
